date,bairro,mare_m,chuva_mm,lat,lon,altitude,vulnerabilidade,densidade_pop,tipo_bairro,ocorrencias
2024-01-19,Casa Forte,1.275,0.0,-8.019234,-34.924712,45,0.25,5400,altitude,1
2024-01-19,Coelhos,1.275,0.2,-8.063004,-34.871234,3,0.72,14300,ribeirinho,2
2024-01-19,Cordeiro,1.275,2.0,-8.050552,-34.937664,25,0.48,8700,urbano_medio,0
2024-01-19,Ibura,1.275,1.37,-8.118426,-34.944621,12,0.75,17500,urbano_denso,0
2024-01-19,Ilha Joana Bezerra,1.275,0.0,-8.064657,-34.896157,2,0.85,19200,ribeirinho,1
2024-01-19,Madalena,1.275,1.6,-8.05429,-34.914233,10,0.52,9800,urbano_medio,3
2024-01-19,Pina,1.275,2.2,-8.086062,-34.881898,3,0.68,12200,litoraneo,3
2024-01-19,Santo Amaro,1.275,0.0,-8.047305,-34.882944,8,0.65,13800,urbano_denso,2
2024-01-19,São José,1.275,0.0,-8.056891,-34.882281,6,0.62,12900,urbano_denso,0
2024-01-19,Torre,1.275,0.0,-8.045813,-34.902666,15,0.42,7600,urbano_medio,0
2024-01-19,Várzea,1.275,0.0,-8.040464,-34.953708,55,0.35,6200,altitude,2
2024-01-20,Afogados,1.275,1.57,-8.052967,-34.918705,4,0.78,16700,ribeirinho,2
2024-01-20,Apipucos,1.275,0.0,-8.030504,-34.943171,50,0.28,4800,altitude,0
2024-01-20,Boa Viagem,1.275,0.8,-8.123,-34.897586,5,0.45,9800,litoraneo,2
2024-01-20,Brasília Teimosa,1.275,0.0,-8.089806,-34.879525,2,0.82,18500,litoraneo,0
2024-01-20,Casa Forte,1.275,1.37,-8.018931,-34.924099,45,0.25,5400,altitude,0
2024-01-20,Coelhos,1.275,0.0,-8.063642,-34.871908,3,0.72,14300,ribeirinho,2
2024-01-20,Cordeiro,1.275,0.0,-8.050482,-34.937629,25,0.48,8700,urbano_medio,0
2024-01-20,Ibura,1.275,0.0,-8.118563,-34.944603,12,0.75,17500,urbano_denso,0
2024-01-20,Ilha Joana Bezerra,1.275,0.0,-8.066196,-34.897707,2,0.85,19200,ribeirinho,2
2024-01-20,Madalena,1.275,13.85,-8.054934,-34.914515,10,0.52,9800,urbano_medio,0
2024-01-20,Pina,1.275,0.0,-8.086276,-34.883129,3,0.68,12200,litoraneo,2
2024-01-20,Santo Amaro,1.275,2.5,-8.046806,-34.883318,8,0.65,13800,urbano_denso,0
2024-01-20,São José,1.275,0.0,-8.056295,-34.88205,6,0.62,12900,urbano_denso,0
2024-01-20,Torre,1.275,32.2,-8.045662,-34.903264,15,0.42,7600,urbano_medio,1
2024-01-20,Várzea,1.275,0.0,-8.04159,-34.95407,55,0.35,6200,altitude,0
2024-01-21,Afogados,1.275,0.0,-8.053318,-34.918927,4,0.78,16700,ribeirinho,2
2024-01-21,Apipucos,1.275,0.0,-8.029846,-34.943032,50,0.28,4800,altitude,1
2024-01-21,Boa Viagem,1.275,0.0,-8.122688,-34.898123,5,0.45,9800,litoraneo,1
2024-01-21,Brasília Teimosa,1.275,0.0,-8.088367,-34.879429,2,0.82,18500,litoraneo,3
2024-01-21,Casa Forte,1.275,0.0,-8.019429,-34.925248,45,0.25,5400,altitude,0
2024-01-21,Coelhos,1.275,0.0,-8.06416,-34.87135,3,0.72,14300,ribeirinho,1
2024-01-21,Cordeiro,1.275,0.0,-8.0506,-34.938349,25,0.48,8700,urbano_medio,0
2024-01-21,Ibura,1.275,0.0,-8.119209,-34.944712,12,0.75,17500,urbano_denso,1
2024-01-21,Ilha Joana Bezerra,1.275,0.0,-8.064793,-34.897381,2,0.85,19200,ribeirinho,3
2024-01-21,Madalena,1.275,0.0,-8.055099,-34.915259,10,0.52,9800,urbano_medio,0
2024-01-21,Pina,1.275,0.0,-8.086088,-34.882999,3,0.68,12200,litoraneo,0
2024-01-21,Santo Amaro,1.275,0.0,-8.047294,-34.883225,8,0.65,13800,urbano_denso,2
2024-01-21,São José,1.275,0.0,-8.0572,-34.881112,6,0.62,12900,urbano_denso,0
2024-01-21,Torre,1.275,0.0,-8.045674,-34.902345,15,0.42,7600,urbano_medio,1
2024-01-21,Várzea,1.275,0.0,-8.041909,-34.952934,55,0.35,6200,altitude,1
2024-01-22,Afogados,1.0,0.0,-8.053133,-34.918288,4,0.78,16700,ribeirinho,1
2024-01-22,Apipucos,1.0,0.0,-8.030238,-34.942736,50,0.28,4800,altitude,1
2024-01-22,Boa Viagem,1.0,0.0,-8.122334,-34.896912,5,0.45,9800,litoraneo,0
2024-01-22,Brasília Teimosa,1.0,0.0,-8.089213,-34.878662,2,0.82,18500,litoraneo,3
2024-01-22,Casa Forte,1.0,0.0,-8.020149,-34.926288,45,0.25,5400,altitude,0
2024-01-22,Coelhos,1.0,0.0,-8.063797,-34.870293,3,0.72,14300,ribeirinho,1
2024-01-22,Cordeiro,1.0,0.0,-8.051807,-34.937778,25,0.48,8700,urbano_medio,0
2024-01-22,Ibura,1.0,0.0,-8.119297,-34.944445,12,0.75,17500,urbano_denso,1
2024-01-22,Ilha Joana Bezerra,1.0,0.0,-8.065515,-34.896992,2,0.85,19200,ribeirinho,1
2024-01-22,Madalena,1.0,0.0,-8.054191,-34.914721,10,0.52,9800,urbano_medio,0
2024-01-22,Pina,1.0,0.0,-8.085073,-34.882575,3,0.68,12200,litoraneo,1
2024-01-22,Santo Amaro,1.0,0.0,-8.046798,-34.883888,8,0.65,13800,urbano_denso,1
2024-01-22,São José,1.0,0.0,-8.056694,-34.881924,6,0.62,12900,urbano_denso,0
2024-01-22,Torre,1.0,0.0,-8.045347,-34.903058,15,0.42,7600,urbano_medio,0
2024-01-22,Várzea,1.0,0.0,-8.04091,-34.953136,55,0.35,6200,altitude,1
2024-01-23,Afogados,1.25,0.0,-8.05205,-34.918352,4,0.78,16700,ribeirinho,2
2024-01-23,Apipucos,1.25,0.0,-8.030362,-34.942781,50,0.28,4800,altitude,0
2024-01-23,Boa Viagem,1.25,0.0,-8.123509,-34.898397,5,0.45,9800,litoraneo,0
2024-01-23,Brasília Teimosa,1.25,0.0,-8.089066,-34.879125,2,0.82,18500,litoraneo,2
2024-01-23,Casa Forte,1.25,0.0,-8.0188,-34.92456,45,0.25,5400,altitude,1
2024-01-23,Coelhos,1.25,0.0,-8.063511,-34.871752,3,0.72,14300,ribeirinho,2
2024-01-23,Cordeiro,1.25,0.0,-8.051233,-34.937484,25,0.48,8700,urbano_medio,1
2024-01-23,Ibura,1.25,0.0,-8.119936,-34.945098,12,0.75,17500,urbano_denso,0
2024-01-23,Ilha Joana Bezerra,1.25,0.0,-8.064097,-34.897227,2,0.85,19200,ribeirinho,1
2024-01-23,Madalena,1.25,0.0,-8.055345,-34.914215,10,0.52,9800,urbano_medio,1
2024-01-23,Pina,1.25,0.0,-8.086075,-34.882547,3,0.68,12200,litoraneo,1
2024-01-23,Santo Amaro,1.25,0.0,-8.046559,-34.88374,8,0.65,13800,urbano_denso,0
2024-01-23,São José,1.25,0.0,-8.056474,-34.882263,6,0.62,12900,urbano_denso,3
2024-01-23,Torre,1.25,0.0,-8.045784,-34.902897,15,0.42,7600,urbano_medio,0
2024-01-23,Várzea,1.25,0.0,-8.041509,-34.953902,55,0.35,6200,altitude,1
2024-01-24,Afogados,1.25,0.0,-8.053224,-34.919213,4,0.78,16700,ribeirinho,1
2024-01-24,Apipucos,1.25,0.0,-8.030406,-34.942971,50,0.28,4800,altitude,0
2024-01-24,Boa Viagem,1.25,0.0,-8.12368,-34.89734,5,0.45,9800,litoraneo,1
2024-01-24,Brasília Teimosa,1.25,0.0,-8.089812,-34.879888,2,0.82,18500,litoraneo,2
2024-01-24,Casa Forte,1.25,0.0,-8.018596,-34.924554,45,0.25,5400,altitude,2
2024-01-24,Coelhos,1.25,0.0,-8.062985,-34.871503,3,0.72,14300,ribeirinho,1
2024-01-24,Cordeiro,1.25,0.0,-8.050815,-34.938376,25,0.48,8700,urbano_medio,0
2024-01-24,Ibura,1.25,0.0,-8.118823,-34.944,12,0.75,17500,urbano_denso,0
2024-01-24,Ilha Joana Bezerra,1.25,0.0,-8.064311,-34.897691,2,0.85,19200,ribeirinho,3
2024-01-24,Madalena,1.25,0.0,-8.054851,-34.915329,10,0.52,9800,urbano_medio,0
2024-01-24,Pina,1.25,0.0,-8.084284,-34.882506,3,0.68,12200,litoraneo,0
2024-01-24,Santo Amaro,1.25,0.0,-8.046419,-34.883399,8,0.65,13800,urbano_denso,3
2024-01-24,São José,1.25,0.0,-8.057355,-34.882339,6,0.62,12900,urbano_denso,1
2024-01-24,Torre,1.25,0.0,-8.045795,-34.903095,15,0.42,7600,urbano_medio,2
2024-01-24,Várzea,1.25,0.0,-8.040939,-34.953351,55,0.35,6200,altitude,0
2024-01-25,Afogados,1.25,1.77,-8.053279,-34.91956,4,0.78,16700,ribeirinho,2
2024-01-25,Apipucos,1.25,0.0,-8.029927,-34.942502,50,0.28,4800,altitude,0
2024-01-25,Boa Viagem,1.25,0.0,-8.123563,-34.8973,5,0.45,9800,litoraneo,1
2024-01-25,Brasília Teimosa,1.25,0.0,-8.089372,-34.880049,2,0.82,18500,litoraneo,3
2024-01-25,Casa Forte,1.25,2.5,-8.018769,-34.925545,45,0.25,5400,altitude,0
2024-01-25,Coelhos,1.25,0.2,-8.063298,-34.872069,3,0.72,14300,ribeirinho,2
2024-01-25,Cordeiro,1.25,0.0,-8.050556,-34.937248,25,0.48,8700,urbano_medio,0
2024-01-25,Ibura,1.25,0.0,-8.118941,-34.944818,12,0.75,17500,urbano_denso,0
2024-01-25,Ilha Joana Bezerra,1.25,0.0,-8.064467,-34.896639,2,0.85,19200,ribeirinho,2
2024-01-25,Madalena,1.25,10.75,-8.054536,-34.914382,10,0.52,9800,urbano_medio,0
2024-01-25,Pina,1.25,1.0,-8.085353,-34.882781,3,0.68,12200,litoraneo,3
2024-01-25,Santo Amaro,1.25,0.0,-8.047513,-34.88312,8,0.65,13800,urbano_denso,2
2024-01-25,São José,1.25,0.0,-8.057126,-34.881734,6,0.62,12900,urbano_denso,1
2024-01-25,Torre,1.25,0.0,-8.044616,-34.90273,15,0.42,7600,urbano_medio,1
2024-01-25,Várzea,1.25,0.0,-8.042302,-34.953331,55,0.35,6200,altitude,1
2024-01-26,Afogados,1.25,6.3,-8.053424,-34.919001,4,0.78,16700,ribeirinho,1
2024-01-26,Apipucos,1.25,30.2,-8.030137,-34.943859,50,0.28,4800,altitude,0
2024-01-26,Boa Viagem,1.25,42.62,-8.122169,-34.898135,5,0.45,9800,litoraneo,2
2024-01-26,Brasília Teimosa,1.25,5.15,-8.089045,-34.879354,2,0.82,18500,litoraneo,3
2024-01-26,Casa Forte,1.25,1.63,-8.019875,-34.925189,45,0.25,5400,altitude,3
2024-01-26,Coelhos,1.25,26.4,-8.064025,-34.871609,3,0.72,14300,ribeirinho,1
2024-01-26,Cordeiro,1.25,6.5,-8.050416,-34.937989,25,0.48,8700,urbano_medio,1
2024-01-26,Ibura,1.25,78.93,-8.118332,-34.945356,12,0.75,17500,urbano_denso,3
2024-01-26,Ilha Joana Bezerra,1.25,0.0,-8.063939,-34.89604,2,0.85,19200,ribeirinho,3
2024-01-26,Madalena,1.25,2.75,-8.054987,-34.913539,10,0.52,9800,urbano_medio,0
2024-01-26,Pina,1.25,67.7,-8.085508,-34.883672,3,0.68,12200,litoraneo,3
2024-01-26,Santo Amaro,1.25,4.0,-8.045802,-34.884876,8,0.65,13800,urbano_denso,1
2024-01-26,São José,1.25,0.0,-8.057409,-34.882567,6,0.62,12900,urbano_denso,1
2024-01-26,Torre,1.25,27.4,-8.04513,-34.902514,15,0.42,7600,urbano_medio,0
2024-01-26,Várzea,1.25,0.0,-8.040404,-34.953279,55,0.35,6200,altitude,0
2024-01-27,Afogados,1.25,1.27,-8.052728,-34.9193,4,0.78,16700,ribeirinho,1
2024-01-27,Apipucos,1.25,3.6,-8.029162,-34.942848,50,0.28,4800,altitude,0
2024-01-27,Boa Viagem,1.25,1.88,-8.123076,-34.897104,5,0.45,9800,litoraneo,1
2024-01-27,Brasília Teimosa,1.25,3.05,-8.089675,-34.88026,2,0.82,18500,litoraneo,3
2024-01-27,Casa Forte,1.25,0.0,-8.019075,-34.923322,45,0.25,5400,altitude,1
2024-01-27,Coelhos,1.25,0.0,-8.062357,-34.87147,3,0.72,14300,ribeirinho,0
2024-01-27,Cordeiro,1.25,3.5,-8.050728,-34.937171,25,0.48,8700,urbano_medio,2
2024-01-27,Ibura,1.25,5.2,-8.11872,-34.944606,12,0.75,17500,urbano_denso,0
2024-01-27,Ilha Joana Bezerra,1.25,47.3,-8.065174,-34.897102,2,0.85,19200,ribeirinho,4
2024-01-27,Madalena,1.25,3.95,-8.054308,-34.914169,10,0.52,9800,urbano_medio,1
2024-01-27,Pina,1.25,1.7,-8.086029,-34.882283,3,0.68,12200,litoraneo,0
2024-01-27,Santo Amaro,1.25,0.0,-8.046516,-34.884558,8,0.65,13800,urbano_denso,0
2024-01-27,São José,1.25,0.0,-8.057311,-34.882024,6,0.62,12900,urbano_denso,0
2024-01-27,Torre,1.25,3.2,-8.04598,-34.902363,15,0.42,7600,urbano_medio,1
2024-01-27,Várzea,1.25,0.0,-8.040764,-34.954447,55,0.35,6200,altitude,0
2024-01-28,Afogados,1.25,0.0,-8.053191,-34.918932,4,0.78,16700,ribeirinho,1
2024-01-28,Apipucos,1.25,0.0,-8.030726,-34.942787,50,0.28,4800,altitude,0
2024-01-28,Boa Viagem,1.25,0.0,-8.121521,-34.897925,5,0.45,9800,litoraneo,1
2024-01-28,Brasília Teimosa,1.25,0.55,-8.088912,-34.878684,2,0.82,18500,litoraneo,2
2024-01-28,Casa Forte,1.25,0.0,-8.020009,-34.924853,45,0.25,5400,altitude,0
2024-01-28,Coelhos,1.25,0.0,-8.063468,-34.871603,3,0.72,14300,ribeirinho,2
2024-01-28,Cordeiro,1.25,1.5,-8.050635,-34.938067,25,0.48,8700,urbano_medio,3
2024-01-28,Ibura,1.25,0.77,-8.118233,-34.945126,12,0.75,17500,urbano_denso,3
2024-01-28,Ilha Joana Bezerra,1.25,0.0,-8.063826,-34.897652,2,0.85,19200,ribeirinho,1
2024-01-28,Madalena,1.25,0.4,-8.054984,-34.913993,10,0.52,9800,urbano_medio,0
2024-01-28,Pina,1.25,0.0,-8.08525,-34.883673,3,0.68,12200,litoraneo,0
2024-01-28,Santo Amaro,1.25,0.0,-8.046901,-34.883245,8,0.65,13800,urbano_denso,0
2024-01-28,São José,1.25,0.0,-8.057544,-34.881733,6,0.62,12900,urbano_denso,0
2024-01-28,Torre,1.25,0.0,-8.045315,-34.9028,15,0.42,7600,urbano_medio,1
2024-01-28,Várzea,1.25,0.0,-8.04185,-34.953097,55,0.35,6200,altitude,0
2024-01-29,Afogados,1.25,3.23,-8.053425,-34.918281,4,0.78,16700,ribeirinho,3
2024-01-29,Apipucos,1.25,3.2,-8.030041,-34.94372,50,0.28,4800,altitude,0
2024-01-29,Boa Viagem,1.25,0.0,-8.123082,-34.897656,5,0.45,9800,litoraneo,2
2024-01-29,Brasília Teimosa,1.25,0.0,-8.0894,-34.87901,2,0.82,18500,litoraneo,0
2024-01-29,Casa Forte,1.25,0.0,-8.018215,-34.924335,45,0.25,5400,altitude,0
2024-01-29,Coelhos,1.25,0.0,-8.062962,-34.87221,3,0.72,14300,ribeirinho,1
2024-01-29,Cordeiro,1.25,0.0,-8.050758,-34.938313,25,0.48,8700,urbano_medio,1
2024-01-29,Ibura,1.25,3.37,-8.119249,-34.944367,12,0.75,17500,urbano_denso,1
2024-01-29,Ilha Joana Bezerra,1.25,0.0,-8.064234,-34.897974,2,0.85,19200,ribeirinho,0
2024-01-29,Madalena,1.25,1.85,-8.053996,-34.914591,10,0.52,9800,urbano_medio,1
2024-01-29,Pina,1.25,4.2,-8.085888,-34.882949,3,0.68,12200,litoraneo,0
2024-01-29,Santo Amaro,1.25,0.0,-8.046355,-34.884038,8,0.65,13800,urbano_denso,0
2024-01-29,São José,1.25,0.0,-8.05735,-34.88125,6,0.62,12900,urbano_denso,1
2024-01-29,Torre,1.25,0.0,-8.045541,-34.901965,15,0.42,7600,urbano_medio,1
2024-01-29,Várzea,1.25,0.0,-8.041839,-34.953885,55,0.35,6200,altitude,1
2024-01-30,Afogados,1.25,0.0,-8.052439,-34.919129,4,0.78,16700,ribeirinho,0
2024-01-30,Apipucos,1.25,0.0,-8.030565,-34.943851,50,0.28,4800,altitude,0
2024-01-30,Boa Viagem,1.25,0.0,-8.122708,-34.89767,5,0.45,9800,litoraneo,2
2024-01-30,Brasília Teimosa,1.25,0.0,-8.089246,-34.879835,2,0.82,18500,litoraneo,0
2024-01-30,Casa Forte,1.25,0.0,-8.019443,-34.925025,45,0.25,5400,altitude,0
2024-01-30,Coelhos,1.25,0.0,-8.063676,-34.871597,3,0.72,14300,ribeirinho,2
2024-01-30,Cordeiro,1.25,0.0,-8.050457,-34.938029,25,0.48,8700,urbano_medio,1
2024-01-30,Ibura,1.25,0.0,-8.118331,-34.943595,12,0.75,17500,urbano_denso,0
2024-01-30,Ilha Joana Bezerra,1.25,0.0,-8.064818,-34.897071,2,0.85,19200,ribeirinho,3
2024-01-30,Madalena,1.25,0.0,-8.054763,-34.914216,10,0.52,9800,urbano_medio,0
2024-01-30,Pina,1.25,0.0,-8.085539,-34.883477,3,0.68,12200,litoraneo,2
2024-01-30,Santo Amaro,1.25,0.0,-8.045717,-34.884236,8,0.65,13800,urbano_denso,1
2024-01-30,São José,1.25,0.0,-8.05619,-34.881566,6,0.62,12900,urbano_denso,1
2024-01-30,Torre,1.25,0.0,-8.045404,-34.902604,15,0.42,7600,urbano_medio,1
2024-01-30,Várzea,1.25,0.0,-8.040264,-34.953779,55,0.35,6200,altitude,4
2024-01-31,Afogados,1.7,0.0,-8.05239,-34.918921,4,0.78,16700,ribeirinho,0
2024-01-31,Apipucos,1.7,0.0,-8.030735,-34.943473,50,0.28,4800,altitude,0
2024-01-31,Boa Viagem,1.7,0.0,-8.122029,-34.897867,5,0.45,9800,litoraneo,4
2024-01-31,Brasília Teimosa,1.7,0.0,-8.089401,-34.880457,2,0.82,18500,litoraneo,2
2024-01-31,Casa Forte,1.7,0.0,-8.018272,-34.925745,45,0.25,5400,altitude,0
2024-01-31,Coelhos,1.7,0.0,-8.063333,-34.870969,3,0.72,14300,ribeirinho,2
2024-01-31,Cordeiro,1.7,0.0,-8.050644,-34.937848,25,0.48,8700,urbano_medio,1
2024-01-31,Ibura,1.7,0.0,-8.119164,-34.945093,12,0.75,17500,urbano_denso,0
2024-01-31,Ilha Joana Bezerra,1.7,0.0,-8.064132,-34.896648,2,0.85,19200,ribeirinho,3
2024-01-31,Madalena,1.7,0.0,-8.054364,-34.915059,10,0.52,9800,urbano_medio,0
2024-01-31,Pina,1.7,0.0,-8.08432,-34.883132,3,0.68,12200,litoraneo,1
2024-01-31,Santo Amaro,1.7,0.0,-8.047619,-34.884527,8,0.65,13800,urbano_denso,1
2024-01-31,São José,1.7,0.0,-8.057358,-34.882257,6,0.62,12900,urbano_denso,0
2024-01-31,Torre,1.7,0.0,-8.045531,-34.902894,15,0.42,7600,urbano_medio,0
2024-01-31,Várzea,1.7,0.0,-8.041469,-34.952281,55,0.35,6200,altitude,0
2024-02-01,Afogados,1.225,0.87,-8.0534,-34.918871,4,0.78,16700,ribeirinho,2
2024-02-01,Apipucos,1.225,1.2,-8.030305,-34.943431,50,0.28,4800,altitude,0
2024-02-01,Boa Viagem,1.225,1.42,-8.121797,-34.897395,5,0.45,9800,litoraneo,1
2024-02-01,Brasília Teimosa,1.225,0.0,-8.088174,-34.878923,2,0.82,18500,litoraneo,1
2024-02-01,Casa Forte,1.225,0.63,-8.018427,-34.924785,45,0.25,5400,altitude,1
2024-02-01,Coelhos,1.225,0.6,-8.06318,-34.871476,3,0.72,14300,ribeirinho,2
2024-02-01,Cordeiro,1.225,1.6,-8.050767,-34.937994,25,0.48,8700,urbano_medio,0
2024-02-01,Ibura,1.225,0.0,-8.118511,-34.944534,12,0.75,17500,urbano_denso,2
2024-02-01,Ilha Joana Bezerra,1.225,0.0,-8.065253,-34.896962,2,0.85,19200,ribeirinho,2
2024-02-01,Madalena,1.225,0.1,-8.054327,-34.914302,10,0.52,9800,urbano_medio,2
2024-02-01,Pina,1.225,0.0,-8.085648,-34.882936,3,0.68,12200,litoraneo,0
2024-02-01,Santo Amaro,1.225,1.2,-8.047013,-34.884178,8,0.65,13800,urbano_denso,0
2024-02-01,São José,1.225,0.0,-8.056837,-34.881311,6,0.62,12900,urbano_denso,0
2024-02-01,Torre,1.225,0.0,-8.045005,-34.902387,15,0.42,7600,urbano_medio,2
2024-02-01,Várzea,1.225,0.0,-8.041517,-34.953449,55,0.35,6200,altitude,0
2024-02-02,Afogados,1.225,0.33,-8.054033,-34.918476,4,0.78,16700,ribeirinho,1
2024-02-02,Apipucos,1.225,3.8,-8.030231,-34.942723,50,0.28,4800,altitude,0
2024-02-02,Boa Viagem,1.225,2.22,-8.121769,-34.897403,5,0.45,9800,litoraneo,2
2024-02-02,Brasília Teimosa,1.225,0.0,-8.089107,-34.879657,2,0.82,18500,litoraneo,0
2024-02-02,Casa Forte,1.225,0.0,-8.01935,-34.924833,45,0.25,5400,altitude,1
2024-02-02,Coelhos,1.225,3.4,-8.062991,-34.871219,3,0.72,14300,ribeirinho,2
2024-02-02,Cordeiro,1.225,0.0,-8.050934,-34.937908,25,0.48,8700,urbano_medio,1
2024-02-02,Ibura,1.225,2.8,-8.119629,-34.945578,12,0.75,17500,urbano_denso,1
2024-02-02,Ilha Joana Bezerra,1.225,0.0,-8.065112,-34.897201,2,0.85,19200,ribeirinho,0
2024-02-02,Madalena,1.225,1.75,-8.055014,-34.914373,10,0.52,9800,urbano_medio,0
2024-02-02,Pina,1.225,1.9,-8.085025,-34.882939,3,0.68,12200,litoraneo,2
2024-02-02,Santo Amaro,1.225,1.4,-8.048089,-34.884601,8,0.65,13800,urbano_denso,0
2024-02-02,São José,1.225,0.0,-8.057151,-34.88205,6,0.62,12900,urbano_denso,0
2024-02-02,Torre,1.225,0.0,-8.045427,-34.901518,15,0.42,7600,urbano_medio,2
2024-02-02,Várzea,1.225,0.0,-8.042233,-34.953793,55,0.35,6200,altitude,0
2024-02-03,Afogados,1.225,0.0,-8.052596,-34.920023,4,0.78,16700,ribeirinho,0
2024-02-03,Apipucos,1.225,0.0,-8.028841,-34.943407,50,0.28,4800,altitude,0
2024-02-03,Boa Viagem,1.225,0.0,-8.122196,-34.898674,5,0.45,9800,litoraneo,2
2024-02-03,Brasília Teimosa,1.225,0.0,-8.089629,-34.878981,2,0.82,18500,litoraneo,1
2024-02-03,Casa Forte,1.225,0.0,-8.019466,-34.9249,45,0.25,5400,altitude,0
2024-02-03,Coelhos,1.225,0.0,-8.063071,-34.871819,3,0.72,14300,ribeirinho,1
2024-02-03,Cordeiro,1.225,0.0,-8.050759,-34.937633,25,0.48,8700,urbano_medio,0
2024-02-03,Ibura,1.225,2.8,-8.118782,-34.944473,12,0.75,17500,urbano_denso,0
2024-02-03,Ilha Joana Bezerra,1.225,0.0,-8.065004,-34.897495,2,0.85,19200,ribeirinho,4
2024-02-03,Madalena,1.225,0.0,-8.055727,-34.914555,10,0.52,9800,urbano_medio,0
2024-02-03,Pina,1.225,0.0,-8.085952,-34.882889,3,0.68,12200,litoraneo,1
2024-02-03,Santo Amaro,1.225,0.0,-8.046804,-34.882854,8,0.65,13800,urbano_denso,0
2024-02-03,São José,1.225,0.0,-8.056311,-34.882518,6,0.62,12900,urbano_denso,0
2024-02-03,Torre,1.225,2.7,-8.045631,-34.902332,15,0.42,7600,urbano_medio,0
2024-02-03,Várzea,1.225,0.0,-8.041275,-34.954703,55,0.35,6200,altitude,0
2024-02-04,Afogados,1.225,1.43,-8.053442,-34.919203,4,0.78,16700,ribeirinho,0
2024-02-04,Apipucos,1.225,0.0,-8.030392,-34.943528,50,0.28,4800,altitude,1
2024-02-04,Boa Viagem,1.225,0.0,-8.122288,-34.897148,5,0.45,9800,litoraneo,0
2024-02-04,Brasília Teimosa,1.225,0.0,-8.088689,-34.880397,2,0.82,18500,litoraneo,3
2024-02-04,Casa Forte,1.225,0.0,-8.018725,-34.924757,45,0.25,5400,altitude,1
2024-02-04,Coelhos,1.225,2.4,-8.063164,-34.871325,3,0.72,14300,ribeirinho,0
2024-02-04,Cordeiro,1.225,0.0,-8.050558,-34.937886,25,0.48,8700,urbano_medio,0
2024-02-04,Ibura,1.225,0.0,-8.119892,-34.945143,12,0.75,17500,urbano_denso,1
2024-02-04,Ilha Joana Bezerra,1.225,4.0,-8.064964,-34.897746,2,0.85,19200,ribeirinho,3
2024-02-04,Madalena,1.225,0.5,-8.05452,-34.914042,10,0.52,9800,urbano_medio,1
2024-02-04,Pina,1.225,0.0,-8.085617,-34.882293,3,0.68,12200,litoraneo,0
2024-02-04,Santo Amaro,1.225,0.0,-8.046717,-34.883911,8,0.65,13800,urbano_denso,1
2024-02-04,São José,1.225,0.0,-8.056244,-34.881986,6,0.62,12900,urbano_denso,2
2024-02-04,Torre,1.225,0.0,-8.045079,-34.902681,15,0.42,7600,urbano_medio,0
2024-02-04,Várzea,1.225,0.0,-8.041214,-34.952905,55,0.35,6200,altitude,3
2024-02-05,Afogados,1.225,0.0,-8.052705,-34.918794,4,0.78,16700,ribeirinho,1
2024-02-05,Apipucos,1.225,0.0,-8.030865,-34.943406,50,0.28,4800,altitude,0
2024-02-05,Boa Viagem,1.225,0.0,-8.122504,-34.898631,5,0.45,9800,litoraneo,0
2024-02-05,Brasília Teimosa,1.225,0.8,-8.08971,-34.8799,2,0.82,18500,litoraneo,4
2024-02-05,Casa Forte,1.225,0.0,-8.019322,-34.924568,45,0.25,5400,altitude,0
2024-02-05,Coelhos,1.225,4.8,-8.063758,-34.87156,3,0.72,14300,ribeirinho,1
2024-02-05,Cordeiro,1.225,0.0,-8.050666,-34.937833,25,0.48,8700,urbano_medio,0
2024-02-05,Ibura,1.225,0.0,-8.119034,-34.945012,12,0.75,17500,urbano_denso,3
2024-02-05,Ilha Joana Bezerra,1.225,0.0,-8.065228,-34.896783,2,0.85,19200,ribeirinho,1
2024-02-05,Madalena,1.225,0.0,-8.054664,-34.914969,10,0.52,9800,urbano_medio,2
2024-02-05,Pina,1.225,0.0,-8.084715,-34.882873,3,0.68,12200,litoraneo,1
2024-02-05,Santo Amaro,1.225,0.0,-8.04692,-34.883929,8,0.65,13800,urbano_denso,1
2024-02-05,São José,1.225,0.0,-8.056468,-34.881181,6,0.62,12900,urbano_denso,1
2024-02-05,Torre,1.225,0.0,-8.045483,-34.903264,15,0.42,7600,urbano_medio,0
2024-02-05,Várzea,1.225,0.0,-8.040742,-34.954273,55,0.35,6200,altitude,0
2024-02-06,Afogados,1.25,0.73,-8.054085,-34.9183,4,0.78,16700,ribeirinho,0
2024-02-06,Apipucos,1.25,0.0,-8.030163,-34.942541,50,0.28,4800,altitude,0
2024-02-06,Boa Viagem,1.25,0.0,-8.122411,-34.897284,5,0.45,9800,litoraneo,2
2024-02-06,Brasília Teimosa,1.25,1.85,-8.088996,-34.879597,2,0.82,18500,litoraneo,2
2024-02-06,Casa Forte,1.25,0.0,-8.018849,-34.924775,45,0.25,5400,altitude,1
2024-02-06,Coelhos,1.25,2.6,-8.063886,-34.872175,3,0.72,14300,ribeirinho,2
2024-02-06,Cordeiro,1.25,2.5,-8.05061,-34.938655,25,0.48,8700,urbano_medio,2
2024-02-06,Ibura,1.25,0.1,-8.11868,-34.945251,12,0.75,17500,urbano_denso,3
2024-02-06,Ilha Joana Bezerra,1.25,3.6,-8.064088,-34.896743,2,0.85,19200,ribeirinho,0
