date,bairro,lat,lon,altitude,vulnerabilidade,densidade_pop,chuva_mm,mare_m,ocorrencias,tipo_bairro
2025-07-11 00:00:00+00:00,Brasília Teimosa,-8.089952,-34.880738,2,0.82,18500,33.12,1.173,3,litoraneo
2025-07-12 00:00:00+00:00,Brasília Teimosa,-8.089368,-34.879645,2,0.82,18500,24.46,1.138,0,litoraneo
2025-07-13 00:00:00+00:00,Brasília Teimosa,-8.088731,-34.879292,2,0.82,18500,27.11,0.999,1,litoraneo
2025-07-14 00:00:00+00:00,Brasília Teimosa,-8.088916,-34.878681,2,0.82,18500,12.69,1.011,1,litoraneo
2025-07-15 00:00:00+00:00,Brasília Teimosa,-8.089627,-34.880134,2,0.82,18500,19.9,0.845,1,litoraneo
2025-07-16 00:00:00+00:00,Brasília Teimosa,-8.088733,-34.879925,2,0.82,18500,36.98,0.969,0,litoraneo
2025-07-17 00:00:00+00:00,Brasília Teimosa,-8.088926,-34.879018,2,0.82,18500,23.69,0.767,1,litoraneo
2025-07-18 00:00:00+00:00,Brasília Teimosa,-8.089427,-34.880515,2,0.82,18500,26.16,0.84,2,litoraneo
2025-07-19 00:00:00+00:00,Brasília Teimosa,-8.089607,-34.879209,2,0.82,18500,29.76,0.897,2,litoraneo
2025-07-20 00:00:00+00:00,Brasília Teimosa,-8.087955,-34.879546,2,0.82,18500,12.43,0.802,3,litoraneo
2025-07-21 00:00:00+00:00,Brasília Teimosa,-8.089315,-34.879946,2,0.82,18500,21.3,0.809,0,litoraneo
2025-07-22 00:00:00+00:00,Brasília Teimosa,-8.089202,-34.879597,2,0.82,18500,9.04,0.853,0,litoraneo
2025-07-23 00:00:00+00:00,Brasília Teimosa,-8.088993,-34.879976,2,0.82,18500,39.39,0.858,2,litoraneo
2025-07-24 00:00:00+00:00,Brasília Teimosa,-8.089454,-34.880357,2,0.82,18500,18.8,0.892,3,litoraneo
2025-07-25 00:00:00+00:00,Brasília Teimosa,-8.089342,-34.879527,2,0.82,18500,6.57,0.885,1,litoraneo
2025-07-26 00:00:00+00:00,Brasília Teimosa,-8.089206,-34.880094,2,0.82,18500,49.92,1.141,1,litoraneo
2025-07-27 00:00:00+00:00,Brasília Teimosa,-8.089149,-34.879591,2,0.82,18500,20.99,1.131,3,litoraneo
2025-07-28 00:00:00+00:00,Brasília Teimosa,-8.089672,-34.879546,2,0.82,18500,32.87,1.196,1,litoraneo
2025-07-29 00:00:00+00:00,Brasília Teimosa,-8.08902,-34.880114,2,0.82,18500,22.2,1.205,1,litoraneo
2025-07-30 00:00:00+00:00,Brasília Teimosa,-8.0886,-34.879935,2,0.82,18500,42.82,1.189,3,litoraneo
2025-07-31 00:00:00+00:00,Brasília Teimosa,-8.090018,-34.879014,2,0.82,18500,45.34,1.263,2,litoraneo
2025-08-01 00:00:00+00:00,Brasília Teimosa,-8.089582,-34.879815,2,0.82,18500,49.35,1.358,1,litoraneo
2025-08-02 00:00:00+00:00,Brasília Teimosa,-8.089942,-34.880003,2,0.82,18500,23.26,1.281,0,litoraneo
2025-08-03 00:00:00+00:00,Brasília Teimosa,-8.089337,-34.879607,2,0.82,18500,37.23,1.409,3,litoraneo
2025-08-04 00:00:00+00:00,Brasília Teimosa,-8.090002,-34.879777,2,0.82,18500,62.47,1.253,1,litoraneo
2025-08-05 00:00:00+00:00,Brasília Teimosa,-8.089885,-34.880163,2,0.82,18500,21.45,1.231,4,litoraneo
2025-08-06 00:00:00+00:00,Brasília Teimosa,-8.089494,-34.87991,2,0.82,18500,10.58,1.174,3,litoraneo
2025-08-07 00:00:00+00:00,Brasília Teimosa,-8.089636,-34.87948,2,0.82,18500,20.55,1.066,1,litoraneo
2025-08-08 00:00:00+00:00,Brasília Teimosa,-8.089324,-34.880238,2,0.82,18500,60.55,0.966,4,litoraneo
2025-08-09 00:00:00+00:00,Brasília Teimosa,-8.089281,-34.87946,2,0.82,18500,22.24,0.925,5,litoraneo
2025-08-10 00:00:00+00:00,Brasília Teimosa,-8.088911,-34.879615,2,0.82,18500,15.17,0.971,0,litoraneo
2025-08-11 00:00:00+00:00,Brasília Teimosa,-8.089398,-34.878913,2,0.82,18500,40.16,0.831,1,litoraneo
2025-08-12 00:00:00+00:00,Brasília Teimosa,-8.088822,-34.879555,2,0.82,18500,4.88,1.024,3,litoraneo
2025-08-13 00:00:00+00:00,Brasília Teimosa,-8.089168,-34.879098,2,0.82,18500,20.2,0.707,2,litoraneo
2025-08-14 00:00:00+00:00,Brasília Teimosa,-8.089586,-34.88029,2,0.82,18500,198.27,0.69,3,litoraneo
2025-08-15 00:00:00+00:00,Brasília Teimosa,-8.089368,-34.879172,2,0.82,18500,15.55,0.71,0,litoraneo
2025-08-16 00:00:00+00:00,Brasília Teimosa,-8.089113,-34.880041,2,0.82,18500,29.82,0.678,4,litoraneo
2025-08-17 00:00:00+00:00,Brasília Teimosa,-8.090047,-34.879493,2,0.82,18500,20.61,0.555,1,litoraneo
2025-08-18 00:00:00+00:00,Brasília Teimosa,-8.089181,-34.879955,2,0.82,18500,22.63,0.556,0,litoraneo
2025-08-19 00:00:00+00:00,Brasília Teimosa,-8.08987,-34.879666,2,0.82,18500,12.16,0.581,3,litoraneo
2025-08-20 00:00:00+00:00,Brasília Teimosa,-8.089096,-34.879098,2,0.82,18500,23.64,0.676,1,litoraneo
2025-08-21 00:00:00+00:00,Brasília Teimosa,-8.088678,-34.87932,2,0.82,18500,63.37,0.613,1,litoraneo
2025-08-22 00:00:00+00:00,Brasília Teimosa,-8.090017,-34.879614,2,0.82,18500,25.76,0.876,1,litoraneo
2025-08-23 00:00:00+00:00,Brasília Teimosa,-8.089413,-34.879592,2,0.82,18500,27.15,0.747,1,litoraneo
2025-08-24 00:00:00+00:00,Brasília Teimosa,-8.088687,-34.880034,2,0.82,18500,37.06,0.8,0,litoraneo
2025-08-25 00:00:00+00:00,Brasília Teimosa,-8.088969,-34.879503,2,0.82,18500,15.24,0.917,1,litoraneo
2025-08-26 00:00:00+00:00,Brasília Teimosa,-8.089133,-34.878609,2,0.82,18500,35.25,0.987,0,litoraneo
2025-08-27 00:00:00+00:00,Brasília Teimosa,-8.088998,-34.879742,2,0.82,18500,114.35,0.943,6,litoraneo
2025-08-28 00:00:00+00:00,Brasília Teimosa,-8.089821,-34.879705,2,0.82,18500,17.49,1.103,1,litoraneo
2025-08-29 00:00:00+00:00,Brasília Teimosa,-8.088789,-34.880169,2,0.82,18500,9.05,1.012,2,litoraneo
2025-08-30 00:00:00+00:00,Brasília Teimosa,-8.088912,-34.880051,2,0.82,18500,38.56,1.14,1,litoraneo
2025-08-31 00:00:00+00:00,Brasília Teimosa,-8.089264,-34.879298,2,0.82,18500,13.27,1.244,1,litoraneo
2025-09-01 00:00:00+00:00,Brasília Teimosa,-8.089214,-34.880097,2,0.82,18500,4.23,1.136,1,litoraneo
2025-09-02 00:00:00+00:00,Brasília Teimosa,-8.088831,-34.879621,2,0.82,18500,0.26,1.115,0,litoraneo
2025-09-03 00:00:00+00:00,Brasília Teimosa,-8.089219,-34.879504,2,0.82,18500,23.46,1.117,3,litoraneo
2025-09-04 00:00:00+00:00,Brasília Teimosa,-8.088606,-34.880276,2,0.82,18500,13.12,0.998,1,litoraneo
2025-09-05 00:00:00+00:00,Brasília Teimosa,-8.089472,-34.879999,2,0.82,18500,10.76,1.059,1,litoraneo
2025-09-06 00:00:00+00:00,Brasília Teimosa,-8.08973,-34.879908,2,0.82,18500,19.56,0.937,6,litoraneo
2025-09-07 00:00:00+00:00,Brasília Teimosa,-8.088851,-34.87903,2,0.82,18500,4.91,0.856,1,litoraneo
2025-09-08 00:00:00+00:00,Brasília Teimosa,-8.088606,-34.879638,2,0.82,18500,18.61,0.734,1,litoraneo
2025-09-09 00:00:00+00:00,Brasília Teimosa,-8.089081,-34.879308,2,0.82,18500,16.79,0.761,1,litoraneo
2025-09-10 00:00:00+00:00,Brasília Teimosa,-8.08919,-34.878914,2,0.82,18500,6.69,0.557,0,litoraneo
2025-09-11 00:00:00+00:00,Brasília Teimosa,-8.089315,-34.879306,2,0.82,18500,0.53,0.754,1,litoraneo
2025-09-12 00:00:00+00:00,Brasília Teimosa,-8.089019,-34.879579,2,0.82,18500,1.35,0.622,0,litoraneo
2025-09-13 00:00:00+00:00,Brasília Teimosa,-8.088198,-34.879695,2,0.82,18500,9.92,0.503,4,litoraneo
2025-09-14 00:00:00+00:00,Brasília Teimosa,-8.088791,-34.879704,2,0.82,18500,11.12,0.5,2,litoraneo
2025-09-15 00:00:00+00:00,Brasília Teimosa,-8.089318,-34.879633,2,0.82,18500,10.47,0.5,2,litoraneo
2025-09-16 00:00:00+00:00,Brasília Teimosa,-8.089425,-34.878939,2,0.82,18500,24.45,0.5,3,litoraneo
2025-09-17 00:00:00+00:00,Brasília Teimosa,-8.089442,-34.879205,2,0.82,18500,17.01,0.5,1,litoraneo
2025-09-18 00:00:00+00:00,Brasília Teimosa,-8.089863,-34.879584,2,0.82,18500,0.79,0.636,0,litoraneo
2025-09-19 00:00:00+00:00,Brasília Teimosa,-8.088825,-34.878283,2,0.82,18500,7.83,0.59,1,litoraneo
2025-09-20 00:00:00+00:00,Brasília Teimosa,-8.08928,-34.881336,2,0.82,18500,3.31,0.731,3,litoraneo
2025-09-21 00:00:00+00:00,Brasília Teimosa,-8.089094,-34.879245,2,0.82,18500,9.01,0.606,1,litoraneo
2025-09-22 00:00:00+00:00,Brasília Teimosa,-8.089045,-34.879074,2,0.82,18500,15.57,0.743,3,litoraneo
2025-09-23 00:00:00+00:00,Brasília Teimosa,-8.088755,-34.880879,2,0.82,18500,4.12,0.702,1,litoraneo
2025-09-24 00:00:00+00:00,Brasília Teimosa,-8.08876,-34.880174,2,0.82,18500,3.56,0.815,0,litoraneo
2025-09-25 00:00:00+00:00,Brasília Teimosa,-8.089332,-34.879369,2,0.82,18500,10.73,0.991,1,litoraneo
2025-09-26 00:00:00+00:00,Brasília Teimosa,-8.088231,-34.879111,2,0.82,18500,11.59,0.985,1,litoraneo
2025-09-27 00:00:00+00:00,Brasília Teimosa,-8.088775,-34.880352,2,0.82,18500,7.12,0.982,3,litoraneo
2025-09-28 00:00:00+00:00,Brasília Teimosa,-8.088797,-34.879692,2,0.82,18500,13.71,0.997,1,litoraneo
2025-09-29 00:00:00+00:00,Brasília Teimosa,-8.089368,-34.87933,2,0.82,18500,9.83,1.166,4,litoraneo
2025-09-30 00:00:00+00:00,Brasília Teimosa,-8.088263,-34.879373,2,0.82,18500,2.14,1.137,2,litoraneo
2025-10-01 00:00:00+00:00,Brasília Teimosa,-8.088873,-34.879155,2,0.82,18500,4.27,1.087,0,litoraneo
2025-10-02 00:00:00+00:00,Brasília Teimosa,-8.08943,-34.879478,2,0.82,18500,10.1,1.07,2,litoraneo
2025-10-03 00:00:00+00:00,Brasília Teimosa,-8.089606,-34.879044,2,0.82,18500,16.7,0.947,3,litoraneo
2025-10-04 00:00:00+00:00,Brasília Teimosa,-8.08942,-34.880115,2,0.82,18500,22.48,0.998,0,litoraneo
2025-10-05 00:00:00+00:00,Brasília Teimosa,-8.088333,-34.879952,2,0.82,18500,1.84,0.889,0,litoraneo
2025-10-06 00:00:00+00:00,Brasília Teimosa,-8.089182,-34.879041,2,0.82,18500,12.73,0.846,2,litoraneo
2025-10-07 00:00:00+00:00,Brasília Teimosa,-8.08897,-34.879854,2,0.82,18500,17.29,0.785,0,litoraneo
2025-10-08 00:00:00+00:00,Brasília Teimosa,-8.088343,-34.879907,2,0.82,18500,6.84,0.695,0,litoraneo
2025-10-09 00:00:00+00:00,Brasília Teimosa,-8.089142,-34.880325,2,0.82,18500,3.87,0.831,0,litoraneo
2025-10-10 00:00:00+00:00,Brasília Teimosa,-8.089373,-34.879736,2,0.82,18500,2.95,0.559,1,litoraneo
2025-10-11 00:00:00+00:00,Brasília Teimosa,-8.088505,-34.879093,2,0.82,18500,19.58,0.698,0,litoraneo
2025-10-12 00:00:00+00:00,Brasília Teimosa,-8.088824,-34.87943,2,0.82,18500,1.39,0.627,2,litoraneo
2025-10-13 00:00:00+00:00,Brasília Teimosa,-8.089866,-34.879343,2,0.82,18500,8.89,0.5,1,litoraneo
2025-10-14 00:00:00+00:00,Brasília Teimosa,-8.089532,-34.87967,2,0.82,18500,10.08,0.508,0,litoraneo
2025-10-15 00:00:00+00:00,Brasília Teimosa,-8.089092,-34.879643,2,0.82,18500,8.44,0.528,1,litoraneo
2025-10-16 00:00:00+00:00,Brasília Teimosa,-8.088953,-34.879717,2,0.82,18500,18.49,0.629,0,litoraneo
2025-10-17 00:00:00+00:00,Brasília Teimosa,-8.088247,-34.87975,2,0.82,18500,3.38,0.5,0,litoraneo
2025-10-18 00:00:00+00:00,Brasília Teimosa,-8.088859,-34.880219,2,0.82,18500,18.97,0.671,4,litoraneo
2025-10-19 00:00:00+00:00,Brasília Teimosa,-8.089959,-34.879458,2,0.82,18500,12.24,0.711,2,litoraneo
2025-10-20 00:00:00+00:00,Brasília Teimosa,-8.088685,-34.880109,2,0.82,18500,11.79,0.676,1,litoraneo
2025-10-21 00:00:00+00:00,Brasília Teimosa,-8.089375,-34.87917,2,0.82,18500,1.32,0.597,0,litoraneo
2025-10-22 00:00:00+00:00,Brasília Teimosa,-8.088703,-34.879608,2,0.82,18500,4.86,0.822,0,litoraneo
2025-10-23 00:00:00+00:00,Brasília Teimosa,-8.089239,-34.87974,2,0.82,18500,8.05,0.862,0,litoraneo
2025-10-24 00:00:00+00:00,Brasília Teimosa,-8.089604,-34.880159,2,0.82,18500,11.64,0.982,0,litoraneo
2025-10-25 00:00:00+00:00,Brasília Teimosa,-8.089434,-34.879097,2,0.82,18500,7.19,0.88,1,litoraneo
2025-10-26 00:00:00+00:00,Brasília Teimosa,-8.088568,-34.88067,2,0.82,18500,2.33,0.953,1,litoraneo
2025-10-27 00:00:00+00:00,Brasília Teimosa,-8.089652,-34.87942,2,0.82,18500,1.73,1.103,3,litoraneo
2025-10-28 00:00:00+00:00,Brasília Teimosa,-8.088612,-34.879141,2,0.82,18500,2.76,1.173,0,litoraneo
2025-10-29 00:00:00+00:00,Brasília Teimosa,-8.08949,-34.879744,2,0.82,18500,4.85,1.149,1,litoraneo
2025-10-30 00:00:00+00:00,Brasília Teimosa,-8.089789,-34.879882,2,0.82,18500,7.23,1.024,0,litoraneo
2025-10-31 00:00:00+00:00,Brasília Teimosa,-8.090418,-34.879598,2,0.82,18500,13.45,1.302,3,litoraneo
2025-11-01 00:00:00+00:00,Brasília Teimosa,-8.089548,-34.879804,2,0.82,18500,8.51,1.184,1,litoraneo
2025-11-02 00:00:00+00:00,Brasília Teimosa,-8.090442,-34.87947,2,0.82,18500,2.73,1.126,0,litoraneo
2025-11-03 00:00:00+00:00,Brasília Teimosa,-8.088478,-34.879534,2,0.82,18500,6.43,0.968,1,litoraneo
2025-11-04 00:00:00+00:00,Brasília Teimosa,-8.0895,-34.879632,2,0.82,18500,8.71,1.003,2,litoraneo
2025-11-05 00:00:00+00:00,Brasília Teimosa,-8.089238,-34.87913,2,0.82,18500,15.32,0.882,0,litoraneo
2025-11-06 00:00:00+00:00,Brasília Teimosa,-8.0885,-34.879846,2,0.82,18500,9.57,0.862,0,litoraneo
2025-11-07 00:00:00+00:00,Brasília Teimosa,-8.089402,-34.880703,2,0.82,18500,0.91,0.849,1,litoraneo
2025-11-08 00:00:00+00:00,Brasília Teimosa,-8.088801,-34.879266,2,0.82,18500,30.33,0.846,2,litoraneo
2025-11-09 00:00:00+00:00,Brasília Teimosa,-8.088895,-34.880031,2,0.82,18500,3.55,0.702,3,litoraneo
2025-11-10 00:00:00+00:00,Brasília Teimosa,-8.088708,-34.879445,2,0.82,18500,16.86,0.711,4,litoraneo
2025-11-11 00:00:00+00:00,Brasília Teimosa,-8.089415,-34.880104,2,0.82,18500,21.68,0.715,1,litoraneo
2025-11-12 00:00:00+00:00,Brasília Teimosa,-8.088989,-34.87984,2,0.82,18500,3.47,0.554,1,litoraneo
2025-11-13 00:00:00+00:00,Brasília Teimosa,-8.089646,-34.879155,2,0.82,18500,14.59,0.571,0,litoraneo
2025-11-14 00:00:00+00:00,Brasília Teimosa,-8.089607,-34.879249,2,0.82,18500,7.59,0.659,0,litoraneo
2025-11-15 00:00:00+00:00,Brasília Teimosa,-8.08897,-34.879869,2,0.82,18500,1.48,0.687,2,litoraneo
2025-11-16 00:00:00+00:00,Brasília Teimosa,-8.089266,-34.879354,2,0.82,18500,2.7,0.517,0,litoraneo
2025-11-17 00:00:00+00:00,Brasília Teimosa,-8.088932,-34.879442,2,0.82,18500,4.26,0.726,2,litoraneo
2025-11-18 00:00:00+00:00,Brasília Teimosa,-8.088916,-34.879442,2,0.82,18500,9.4,0.654,2,litoraneo
2025-11-19 00:00:00+00:00,Brasília Teimosa,-8.089701,-34.879254,2,0.82,18500,16.81,0.8,2,litoraneo
2025-11-20 00:00:00+00:00,Brasília Teimosa,-8.088975,-34.879077,2,0.82,18500,16.21,0.958,2,litoraneo
2025-11-21 00:00:00+00:00,Brasília Teimosa,-8.08885,-34.8803,2,0.82,18500,7.44,0.978,1,litoraneo
2025-11-22 00:00:00+00:00,Brasília Teimosa,-8.089133,-34.879927,2,0.82,18500,8.75,0.876,4,litoraneo
2025-11-23 00:00:00+00:00,Brasília Teimosa,-8.088119,-34.879598,2,0.82,18500,14.89,1.201,0,litoraneo
2025-11-24 00:00:00+00:00,Brasília Teimosa,-8.089299,-34.87869,2,0.82,18500,13.37,1.272,2,litoraneo
2025-11-25 00:00:00+00:00,Brasília Teimosa,-8.089652,-34.879756,2,0.82,18500,45.88,1.25,6,litoraneo
2025-11-26 00:00:00+00:00,Brasília Teimosa,-8.089137,-34.879826,2,0.82,18500,1.25,1.292,2,litoraneo
2025-11-27 00:00:00+00:00,Brasília Teimosa,-8.088785,-34.880002,2,0.82,18500,7.73,1.212,1,litoraneo
2025-11-28 00:00:00+00:00,Brasília Teimosa,-8.089063,-34.879858,2,0.82,18500,3.91,1.306,2,litoraneo
2025-11-29 00:00:00+00:00,Brasília Teimosa,-8.089473,-34.87993,2,0.82,18500,5.7,1.264,0,litoraneo
2025-11-30 00:00:00+00:00,Brasília Teimosa,-8.089331,-34.880107,2,0.82,18500,3.65,1.129,1,litoraneo
2025-12-01 00:00:00+00:00,Brasília Teimosa,-8.089669,-34.879302,2,0.82,18500,3.46,1.347,0,litoraneo
2025-12-02 00:00:00+00:00,Brasília Teimosa,-8.089524,-34.87978,2,0.82,18500,4.18,1.196,1,litoraneo
2025-12-03 00:00:00+00:00,Brasília Teimosa,-8.089602,-34.87964,2,0.82,18500,8.35,1.179,1,litoraneo
2025-12-04 00:00:00+00:00,Brasília Teimosa,-8.089418,-34.879035,2,0.82,18500,3.22,1.089,2,litoraneo
2025-12-05 00:00:00+00:00,Brasília Teimosa,-8.089032,-34.878749,2,0.82,18500,10.84,1.139,3,litoraneo
2025-12-06 00:00:00+00:00,Brasília Teimosa,-8.088582,-34.878819,2,0.82,18500,6.29,0.95,2,litoraneo
2024-12-07 00:00:00+00:00,Pina,-8.084787,-34.882952,3,0.68,12200,5.35,1.031,1,litoraneo
2024-12-08 00:00:00+00:00,Pina,-8.086149,-34.883554,3,0.68,12200,1.5,0.853,0,litoraneo
2024-12-09 00:00:00+00:00,Pina,-8.085695,-34.882491,3,0.68,12200,3.61,0.833,2,litoraneo
2024-12-10 00:00:00+00:00,Pina,-8.085503,-34.883651,3,0.68,12200,4.35,0.876,1,litoraneo
2024-12-11 00:00:00+00:00,Pina,-8.086043,-34.882952,3,0.68,12200,10.84,0.706,0,litoraneo
2024-12-12 00:00:00+00:00,Pina,-8.086192,-34.883116,3,0.68,12200,8.8,0.766,0,litoraneo
2024-12-13 00:00:00+00:00,Pina,-8.085966,-34.883403,3,0.68,12200,7.71,0.743,2,litoraneo
2024-12-14 00:00:00+00:00,Pina,-8.084906,-34.883029,3,0.68,12200,9.32,0.785,1,litoraneo
2024-12-15 00:00:00+00:00,Pina,-8.083637,-34.883072,3,0.68,12200,0.61,0.911,0,litoraneo
2024-12-16 00:00:00+00:00,Pina,-8.085751,-34.883385,3,0.68,12200,4.36,0.8,0,litoraneo
2024-12-17 00:00:00+00:00,Pina,-8.086165,-34.883368,3,0.68,12200,8.52,0.952,1,litoraneo
2024-12-18 00:00:00+00:00,Pina,-8.084676,-34.882333,3,0.68,12200,8.69,1.108,2,litoraneo
2024-12-19 00:00:00+00:00,Pina,-8.085502,-34.882311,3,0.68,12200,7.4,1.164,0,litoraneo
2024-12-20 00:00:00+00:00,Pina,-8.085122,-34.882604,3,0.68,12200,13.16,1.122,0,litoraneo
2024-12-21 00:00:00+00:00,Pina,-8.08624,-34.88392,3,0.68,12200,13.59,1.174,0,litoraneo
2024-12-22 00:00:00+00:00,Pina,-8.085695,-34.883648,3,0.68,12200,4.84,1.374,0,litoraneo
2024-12-23 00:00:00+00:00,Pina,-8.085595,-34.882867,3,0.68,12200,8.33,1.244,2,litoraneo
2024-12-24 00:00:00+00:00,Pina,-8.084726,-34.883652,3,0.68,12200,18.01,1.344,4,litoraneo
2024-12-25 00:00:00+00:00,Pina,-8.086542,-34.882985,3,0.68,12200,12.67,1.384,1,litoraneo
2024-12-26 00:00:00+00:00,Pina,-8.086412,-34.883039,3,0.68,12200,20.0,1.532,1,litoraneo
2024-12-27 00:00:00+00:00,Pina,-8.084974,-34.882867,3,0.68,12200,2.7,1.543,5,litoraneo
2024-12-28 00:00:00+00:00,Pina,-8.085649,-34.882342,3,0.68,12200,9.64,1.384,2,litoraneo
2024-12-29 00:00:00+00:00,Pina,-8.085561,-34.883972,3,0.68,12200,10.28,1.37,0,litoraneo
2024-12-30 00:00:00+00:00,Pina,-8.085375,-34.883035,3,0.68,12200,10.15,1.408,1,litoraneo
2024-12-31 00:00:00+00:00,Pina,-8.085273,-34.882885,3,0.68,12200,5.23,1.258,1,litoraneo
2025-01-01 00:00:00+00:00,Pina,-8.085859,-34.883134,3,0.68,12200,9.16,1.363,1,litoraneo
2025-01-02 00:00:00+00:00,Pina,-8.086251,-34.882895,3,0.68,12200,3.17,1.293,3,litoraneo
2025-01-03 00:00:00+00:00,Pina,-8.084621,-34.884344,3,0.68,12200,5.75,1.426,0,litoraneo
2025-01-04 00:00:00+00:00,Pina,-8.085377,-34.883581,3,0.68,12200,3.81,1.458,1,litoraneo
2025-01-05 00:00:00+00:00,Pina,-8.085488,-34.882898,3,0.68,12200,5.66,1.45,2,litoraneo
2025-01-06 00:00:00+00:00,Pina,-8.085744,-34.882521,3,0.68,12200,9.13,1.491,1,litoraneo
2025-01-07 00:00:00+00:00,Pina,-8.085775,-34.8837,3,0.68,12200,15.76,1.517,1,litoraneo
2025-01-08 00:00:00+00:00,Pina,-8.086388,-34.882987,3,0.68,12200,5.27,1.553,2,litoraneo
2025-01-09 00:00:00+00:00,Pina,-8.084784,-34.883024,3,0.68,12200,10.92,1.56,4,litoraneo
2025-01-10 00:00:00+00:00,Pina,-8.085707,-34.884076,3,0.68,12200,15.47,1.581,2,litoraneo
2025-01-11 00:00:00+00:00,Pina,-8.08539,-34.882427,3,0.68,12200,7.44,1.483,2,litoraneo
2025-01-12 00:00:00+00:00,Pina,-8.085768,-34.883747,3,0.68,12200,4.5,1.454,2,litoraneo
2025-01-13 00:00:00+00:00,Pina,-8.085742,-34.882352,3,0.68,12200,10.08,1.305,0,litoraneo
2025-01-14 00:00:00+00:00,Pina,-8.085712,-34.882576,3,0.68,12200,4.5,1.276,0,litoraneo
2025-01-15 00:00:00+00:00,Pina,-8.085779,-34.883058,3,0.68,12200,19.39,1.325,2,litoraneo
2025-01-16 00:00:00+00:00,Pina,-8.085619,-34.883079,3,0.68,12200,13.7,1.223,1,litoraneo
2025-01-17 00:00:00+00:00,Pina,-8.085734,-34.88315,3,0.68,12200,9.23,1.215,1,litoraneo
2025-01-18 00:00:00+00:00,Pina,-8.085956,-34.884093,3,0.68,12200,4.01,1.074,2,litoraneo
2025-01-19 00:00:00+00:00,Pina,-8.085988,-34.884553,3,0.68,12200,3.99,1.147,0,litoraneo
2025-01-20 00:00:00+00:00,Pina,-8.085545,-34.883186,3,0.68,12200,4.91,0.966,2,litoraneo
2025-01-21 00:00:00+00:00,Pina,-8.086033,-34.883148,3,0.68,12200,5.83,1.186,0,litoraneo
2025-01-22 00:00:00+00:00,Pina,-8.085212,-34.883335,3,0.68,12200,4.74,0.943,2,litoraneo
2025-01-23 00:00:00+00:00,Pina,-8.085114,-34.882859,3,0.68,12200,1.68,1.101,1,litoraneo
2025-01-24 00:00:00+00:00,Pina,-8.085703,-34.882797,3,0.68,12200,3.68,1.054,1,litoraneo
2025-01-25 00:00:00+00:00,Pina,-8.086513,-34.884018,3,0.68,12200,14.24,1.099,1,litoraneo
2025-01-26 00:00:00+00:00,Pina,-8.085329,-34.883576,3,0.68,12200,3.38,1.244,2,litoraneo
2025-01-27 00:00:00+00:00,Pina,-8.085374,-34.882266,3,0.68,12200,3.75,1.299,1,litoraneo
2025-01-28 00:00:00+00:00,Pina,-8.085862,-34.883625,3,0.68,12200,18.03,1.159,1,litoraneo
2025-01-29 00:00:00+00:00,Pina,-8.086094,-34.883523,3,0.68,12200,11.39,1.382,1,litoraneo
2025-01-30 00:00:00+00:00,Pina,-8.086613,-34.883193,3,0.68,12200,15.43,1.396,0,litoraneo
2025-01-31 00:00:00+00:00,Pina,-8.086703,-34.88299,3,0.68,12200,5.14,1.613,1,litoraneo
2025-02-01 00:00:00+00:00,Pina,-8.084624,-34.883002,3,0.68,12200,7.07,1.691,1,litoraneo
2025-02-02 00:00:00+00:00,Pina,-8.08574,-34.882798,3,0.68,12200,3.34,1.533,2,litoraneo
2025-02-03 00:00:00+00:00,Pina,-8.085526,-34.883541,3,0.68,12200,8.33,1.696,1,litoraneo
2025-02-04 00:00:00+00:00,Pina,-8.085577,-34.883539,3,0.68,12200,3.62,1.684,3,litoraneo
2025-02-05 00:00:00+00:00,Pina,-8.085277,-34.882332,3,0.68,12200,4.9,1.746,0,litoraneo
2025-02-06 00:00:00+00:00,Pina,-8.085979,-34.882515,3,0.68,12200,3.82,1.634,0,litoraneo
2025-02-07 00:00:00+00:00,Pina,-8.085585,-34.883794,3,0.68,12200,7.38,1.666,2,litoraneo
2025-02-08 00:00:00+00:00,Pina,-8.085463,-34.883509,3,0.68,12200,4.04,1.716,5,litoraneo
2025-02-09 00:00:00+00:00,Pina,-8.0858,-34.882234,3,0.68,12200,1.29,1.627,1,litoraneo
2025-02-10 00:00:00+00:00,Pina,-8.085058,-34.882057,3,0.68,12200,10.99,1.651,2,litoraneo
2025-02-11 00:00:00+00:00,Pina,-8.086091,-34.88251,3,0.68,12200,2.68,1.599,2,litoraneo
2025-02-12 00:00:00+00:00,Pina,-8.08561,-34.882682,3,0.68,12200,26.71,1.706,1,litoraneo
2025-02-13 00:00:00+00:00,Pina,-8.084917,-34.882849,3,0.68,12200,7.98,1.426,2,litoraneo
2025-02-14 00:00:00+00:00,Pina,-8.084985,-34.884228,3,0.68,12200,20.91,1.35,2,litoraneo
2025-02-15 00:00:00+00:00,Pina,-8.086089,-34.883061,3,0.68,12200,2.25,1.393,2,litoraneo
2025-02-16 00:00:00+00:00,Pina,-8.086444,-34.883207,3,0.68,12200,0.61,1.231,0,litoraneo
2025-02-17 00:00:00+00:00,Pina,-8.08599,-34.8829,3,0.68,12200,12.95,1.439,0,litoraneo
2025-02-18 00:00:00+00:00,Pina,-8.084696,-34.88324,3,0.68,12200,7.37,1.36,1,litoraneo
2025-02-19 00:00:00+00:00,Pina,-8.085005,-34.883008,3,0.68,12200,2.82,1.394,2,litoraneo
